"","Collection_Timestamp","Result","Units","Start_36hr_Period","Mean_Water_Temp","Total_Precipitation","log_transformed","sqrt_transformed","ln_transformed"
"40","2012-05-05 09:15:00",0.661,"mg/L","2012-05-03 21:15:00",10.925,7.6,-0.17979854051436,0.813019064967114,-0.414001439130451
"41","2012-06-18 09:00:00",0.875,"mg/L","2012-06-16 21:00:00",17.6625,4.2,-0.0579919469776868,0.935414346693485,-0.133531392624523
"42","2012-07-16 09:00:00",0.967,"mg/L","2012-07-14 21:00:00",19.3739583333333,0,-0.0145735259169983,0.983361581515162,-0.0335567835288428
"43","2012-08-13 09:00:00",0.797,"mg/L","2012-08-11 21:00:00",17.9444444444444,1.8,-0.0985416786038876,0.892748564826626,-0.226900600191922
"44","2012-09-12 09:20:00",0.842,"mg/L","2012-09-10 21:20:00",15.8007740402899,0,-0.0746879085003505,0.917605579756357,-0.17197526473981
"45","2012-10-15 09:20:00",0.552,"mg/L","2012-10-13 21:20:00",9.75624999999998,21.6,-0.258060922270801,0.742967024840268,-0.594207232705042
"46","2012-11-13 09:15:00",0.866,"mg/L","2012-11-11 21:15:00",7.06666666666692,8.8,-0.0624821079826534,0.930591209930547,-0.143870370419702
"47","2013-04-18 09:10:00",0.457,"mg/L","2013-04-16 21:10:00",5.94479166666661,7.8,-0.34008379993015,0.676017751246223,-0.783071888087932
"48","2013-05-16 09:20:00",0.648,"mg/L","2013-05-14 21:20:00",10.95,0.4,-0.188424994129407,0.804984471899924,-0.433864582629862
"49","2013-06-17 09:45:00",0.538,"mg/L","2013-06-15 21:45:00",15.0499999999997,10.8,-0.269217724333611,0.73348483283569,-0.619896718820353
"50","2013-07-09 09:20:00",0.434,"mg/L","2013-07-07 21:20:00",17.6520833333333,0.6,-0.362510270487489,0.658786763680024,-0.834710744881732
"51","2013-08-13 09:30:00",0.869,"mg/L","2013-08-11 21:30:00",15.9833333333333,2,-0.0609802235513335,0.932201694913713,-0.140412153716745
"52","2013-09-16 09:35:00",0.843,"mg/L","2013-09-14 21:35:00",14.5572916666667,1.2,-0.0741724253752577,0.918150314491042,-0.170788320980282
"53","2013-10-22 09:30:00",0.463,"mg/L","2013-10-20 21:30:00",10.6666666666666,15.6,-0.334419008982047,0.68044103344816,-0.770028224895903
"54","2014-04-08 14:30:00",0.509,"mg/L","2014-04-07 02:30:00",2.46666550917913,15.4,-0.293282217663241,0.713442359269479,-0.675307262431614
"55","2014-05-01 11:50:00",0.37,"mg/L","2014-04-29 23:50:00",7.12291666666674,14,-0.431798275933005,0.608276253029822,-0.994252273343867
"56","2016-09-19 09:20:00",0.925,"mg/L","2016-09-17 21:20:00",15.9333334166667,0,-0.0338582672609674,0.961769203083567,-0.0779615414697118
"57","2016-11-28 09:30:00",0.8,"mg/L","2016-11-26 21:30:00",4.9250000000001,1.6,-0.0969100130080564,0.894427190999916,-0.22314355131421
"58","2017-04-25 10:10:00",0.53,"mg/L","2017-04-23 22:10:00",9.125,14.4,-0.275724130399211,0.728010988928052,-0.63487827243597
"59","2017-05-15 09:30:00",0.616,"mg/L","2017-05-13 21:30:00",10.5489583333333,0,-0.210419287835575,0.784856674813943,-0.484508315448617
"60","2017-06-15 09:35:00",0.878,"mg/L","2017-06-13 21:35:00",16.5885416562499,0.2,-0.0565054840938974,0.937016542009798,-0.13010868534702
"61","2017-07-24 09:50:00",0.833,"mg/L","2017-07-22 21:50:00",17.4499998020833,1,-0.0793549985932124,0.912688336728371,-0.182721636815294
"62","2017-08-31 09:35:00",1.02,"mg/L","2017-08-29 21:35:00",15.5958333333333,0.4,0.00860017176191757,1.00995049383621,0.0198026272961797
"63","2017-09-20 09:40:00",1.1,"mg/L","2017-09-18 21:40:00",15.8458333541667,1,0.0413926851582251,1.04880884817015,0.0953101798043249
"64","2017-10-18 09:30:00",0.983,"mg/L","2017-10-16 21:30:00",11.7052083333334,0,-0.00744648216786438,0.991463564635635,-0.0171461588349705
"65","2017-11-06 09:10:00",0.431,"mg/L","2017-11-04 21:10:00",8.25520833333336,0,-0.365522729839268,0.656505902486794,-0.841647188878389
"66","2018-04-09 09:50:00",0.73,"mg/L","2018-04-07 21:50:00",1.3,0,-0.136677139879544,0.854400374531753,-0.3147107448397
"67","2018-05-14 09:40:00",0.76,"mg/L","2018-05-12 21:40:00",10.8875,0,-0.119186407719209,0.871779788708135,-0.27443684570176
"68","2018-06-19 09:40:00",1.02,"mg/L","2018-06-17 21:40:00",16.5937497916667,3.2,0.00860017176191757,1.00995049383621,0.0198026272961797
"69","2018-07-23 08:45:00",5.96,"mg/L","2018-07-21 20:45:00",17.6875,13.6,0.775246259740236,2.44131112314674,1.78507048107726
"70","2018-08-27 09:15:00",0.73,"mg/L","2018-08-25 21:15:00",17.597916375,16,-0.136677139879544,0.854400374531753,-0.3147107448397
"71","2018-09-10 10:10:00",1.09,"mg/L","2018-09-08 22:10:00",16.3145835208333,17,0.0374264979406237,1.04403065089106,0.0861776962410524
"72","2018-10-22 09:30:00",0.73,"mg/L","2018-10-20 21:30:00",8.65697569444405,0,-0.136677139879544,0.854400374531753,-0.3147107448397
"73","2018-11-27 09:25:00",0.54,"mg/L","2018-11-25 21:25:00",2.59166666666667,44.8,-0.267606240177031,0.734846922834953,-0.616186139423817
"74","2019-04-10 09:25:00",0.394,"mg/L","2019-04-08 21:25:00",3.725,0,-0.404503778174426,0.627694193059009,-0.931404369684203
"75","2022-06-06 09:30:00",1.22,"mg/L","2022-06-04 21:30:00",14.1879918810758,4.2,0.0863598306747482,1.10453610171873,0.198850858745165
"76","2022-07-04 08:50:00",1.17,"mg/L","2022-07-02 20:50:00",17.856007265624,0,0.0681858617461616,1.0816653826392,0.157003748809665
"77","2022-08-03 09:15:00",1.31,"mg/L","2022-08-01 21:15:00",18.6120949843758,7.4,0.117271295655764,1.14455231422596,0.27002713721306
"78","2022-09-14 09:45:00",1.28,"mg/L","2022-09-12 21:45:00",15.1501078706574,0.8,0.107209969647868,1.13137084989848,0.246860077931526
"79","2022-10-04 09:45:00",1.39,"mg/L","2022-10-02 21:45:00",8.93650900347281,0,0.143014800254095,1.17898261225516,0.3293037471426
"80","2022-11-07 09:30:00",0.97,"mg/L","2022-11-05 21:30:00",11.0288683263892,2.6,-0.0132282657337552,0.98488578017961,-0.0304592074847086
