"","Collection_Timestamp","Result","Units","Start_36hr_Period","Mean_Water_Temp","Total_Precipitation","log_transformed","sqrt_transformed","ln_transformed"
"31","2010-10-26 09:40:00",9.81,"mg/L","2010-10-24 21:40:00",9.69999999999999,11.8,0.991669007379949,3.13209195267317,2.28340227357727
"32","2010-11-24 09:45:00",12.02,"mg/L","2010-11-22 21:45:00",6.68510638297872,10.2,1.07990446766672,3.46698716467194,2.48657192910706
"33","2011-03-11 16:25:00",15.73,"mg/L","2011-03-10 04:25:00",1.35416666666665,37.2,1.19672872262329,3.96610640301039,2.75556971707019
"34","2011-04-11 09:45:00",10.25,"mg/L","2011-04-09 21:45:00",4.83124999999999,6.2,1.01072386539177,3.20156211871642,2.32727770558442
"35","2011-05-17 09:35:00",10.41,"mg/L","2011-05-15 21:35:00",11.0458333333333,7,1.01745072951054,3.22645316098034,2.34276688262688
"36","2011-06-20 09:10:00",9.19,"mg/L","2011-06-18 21:10:00",15.8458333333333,0,0.963315511386111,3.03150127824482,2.2181159363676
"37","2011-07-18 09:40:00",7.48,"mg/L","2011-07-16 21:40:00",17.6541666666666,0,0.873901597864461,2.73495886623547,2.01223279198639
"38","2011-08-15 09:20:00",9.47,"mg/L","2011-08-13 21:20:00",17.3020833333332,0,0.976349979003273,3.07733651068582,2.24812890719799
"39","2011-09-12 09:25:00",9.08,"mg/L","2011-09-10 21:25:00",15.7333333333333,0,0.958085848521085,3.01330383466387,2.2060741926132
"40","2011-10-18 09:35:00",9.25,"mg/L","2011-10-16 21:35:00",11.6895833333333,0,0.966141732739033,3.04138126514911,2.22462355152433
"41","2011-11-17 10:10:00",11.6,"mg/L","2011-11-15 22:10:00",7.98541666666667,0,1.06445798922692,3.40587727318528,2.45100509811232
"42","2012-04-16 09:10:00",10.62,"mg/L","2012-04-14 21:10:00",8.08645833333318,4.6,1.02612451674545,3.25883414736006,2.36273901581379
"43","2012-05-05 09:15:00",9.62,"mg/L","2012-05-03 21:15:00",10.925,7.6,0.983175072037813,3.10161248385416,2.26384426467762
"44","2012-06-18 09:00:00",8.17,"mg/L","2012-06-16 21:00:00",17.6625,4.2,0.912222056532416,2.85832118559129,2.10046890887191
"45","2012-07-16 09:00:00",8.11,"mg/L","2012-07-14 21:00:00",19.3739583333333,0,0.909020854211156,2.84780617317963,2.09309786812732
"46","2012-08-13 09:00:00",8.85,"mg/L","2012-08-11 21:00:00",17.9444444444444,1.8,0.946943270697825,2.9748949561287,2.18041745901984
"47","2012-09-12 09:20:00",9.73,"mg/L","2012-09-10 21:20:00",15.8007740402899,0,0.988112840268352,3.11929479209644,2.27521389619791
"48","2012-10-15 09:20:00",8.8,"mg/L","2012-10-13 21:20:00",9.75624999999998,21.6,0.944482672150169,2.96647939483827,2.17475172148416
"49","2012-11-13 09:15:00",11.28,"mg/L","2012-11-11 21:15:00",7.06666666666692,8.8,1.05230909964732,3.35857112474933,2.42303124606991
"50","2013-04-18 09:10:00",10.92,"mg/L","2013-04-16 21:10:00",5.94479166666661,7.8,1.03822263836872,3.30454232837166,2.39059597031676
"51","2013-05-16 09:20:00",9.51,"mg/L","2013-05-14 21:20:00",10.95,0.4,0.978180516937414,3.08382878902185,2.2523438765573
"52","2013-06-17 09:45:00",9.44,"mg/L","2013-06-15 21:45:00",15.0499999999997,10.8,0.974971994298069,3.07245829914744,2.24495598015741
"53","2013-07-09 09:20:00",7.01,"mg/L","2013-07-07 21:20:00",17.6520833333333,0.6,0.845718017966659,2.64764045897475,1.9473377010465
"54","2013-08-13 09:30:00",8.84,"mg/L","2013-08-11 21:30:00",15.9833333333333,2,0.946452265013073,2.9732137494637,2.17928687664955
"55","2013-09-16 09:35:00",10.18,"mg/L","2013-09-14 21:35:00",14.5572916666667,1.2,1.00774777800074,3.19061122670876,2.32042501112238
"56","2013-10-22 09:30:00",10.36,"mg/L","2013-10-20 21:30:00",10.6666666666666,15.6,1.01535975540921,3.21869538788622,2.33795223683134
"57","2014-04-08 14:30:00",11.71,"mg/L","2014-04-07 02:30:00",2.46666550917913,15.4,1.06855689507236,3.42198772645373,2.46044317760963
"58","2014-05-01 11:50:00",10.08,"mg/L","2014-04-29 23:50:00",7.12291666666674,14,1.00346053210951,3.17490157327751,2.31055326264322
"59","2014-05-12 09:40:00",10.11,"mg/L","2014-05-10 21:40:00",12.2749999999999,0,1.004751155591,3.17962261911693,2.31352503303238
"60","2016-09-19 09:20:00",8.9,"mg/L","2016-09-17 21:20:00",15.9333334166667,0,0.949390006644913,2.98328677803526,2.18605127673809
"61","2016-11-28 09:30:00",12.16,"mg/L","2016-11-26 21:30:00",4.9250000000001,1.6,1.08493357493672,3.48711915483254,2.49815187653802
"62","2017-04-25 10:10:00",10.28,"mg/L","2017-04-23 22:10:00",9.125,14.4,1.01199311465926,3.20624390837628,2.33020026002702
"63","2017-05-15 09:30:00",10.23,"mg/L","2017-05-13 21:30:00",10.5489583333333,0,1.00987563371216,3.1984371183439,2.32532457996354
"64","2017-06-15 09:35:00",8.76,"mg/L","2017-06-13 21:35:00",16.5885416562499,0.2,0.942504106168081,2.95972971738975,2.1701959049483
"65","2017-07-24 09:50:00",8.38,"mg/L","2017-07-22 21:50:00",17.4499998020833,1,0.923244018630276,2.89482296522603,2.12584791449399
"66","2017-08-31 09:35:00",9.12,"mg/L","2017-08-29 21:35:00",15.5958333333333,0.4,0.959994838328416,3.0199337741083,2.21046980408624
"67","2017-09-20 09:40:00",8.64,"mg/L","2017-09-18 21:40:00",15.8458333541667,1,0.936513742478893,2.93938769133981,2.15640258281596
"68","2017-10-18 09:30:00",10.39,"mg/L","2017-10-16 21:30:00",11.7052083333334,0,1.01661554755718,3.22335229225724,2.34084380511114
"69","2017-11-06 09:10:00",9.69,"mg/L","2017-11-04 21:10:00",8.25520833333336,0,0.986323777050765,3.11287648325468,2.27109442590267
"70","2018-04-09 09:50:00",12.8,"mg/L","2018-04-07 21:50:00",1.3,0,1.10720996964787,3.57770876399966,2.54944517092557
"71","2018-05-14 09:40:00",10.61,"mg/L","2018-05-12 21:40:00",10.8875,0,1.02571538390134,3.25729949498047,2.36179695262589
"72","2018-06-19 09:40:00",8.65,"mg/L","2018-06-17 21:40:00",16.5937497916667,3.2,0.937016107464814,2.94108823397055,2.15755932094379
"73","2018-07-23 08:45:00",8.62,"mg/L","2018-07-21 20:45:00",17.6875,13.6,0.935507265824713,2.93598365118064,2.1540850846756
"74","2018-08-27 09:15:00",8.18,"mg/L","2018-08-25 21:15:00",17.597916375,16,0.912753303671323,2.86006992921502,2.10169215061466
"75","2018-09-10 10:10:00",9.69,"mg/L","2018-09-08 22:10:00",16.3145835208333,17,0.986323777050765,3.11287648325468,2.27109442590267
"76","2018-10-22 09:30:00",11.28,"mg/L","2018-10-20 21:30:00",8.65697569444405,0,1.05230909964732,3.35857112474933,2.42303124606991
"77","2018-11-27 09:25:00",11.43,"mg/L","2018-11-25 21:25:00",2.59166666666667,44.8,1.05804623039528,3.38082830087539,2.43624147780672
"78","2019-04-10 09:25:00",10.96,"mg/L","2019-04-08 21:25:00",3.725,0,1.03981055414835,3.31058907144937,2.39425228151987
